ekpy_heading
Temperature:::225
trial:::0
filename:::225K_0.csv
ekpy_heading_complete
x,y
0.0,0.027921976851166312
0.04008016032064128,0.01513714786350281
0.08016032064128256,-0.029341565099189584
0.12024048096192384,0.02178748705013899
0.16032064128256512,-0.02032224092051524
0.2004008016032064,0.04920084423686842
0.24048096192384769,0.0303315296453308
0.280561122244489,-0.006353048623485378
0.32064128256513025,-0.011752602933686272
0.3607214428857715,0.014872386099125426
0.4008016032064128,-0.03148011493964621
0.4408817635270541,0.0329797217287244
0.48096192384769537,-0.0371505238890838
0.5210420841683366,-0.03734153682042109
0.561122244488978,0.02610491403778921
0.6012024048096192,0.012720855053772549
0.6412825651302605,0.054215142205093346
0.6813627254509018,-0.026911259838740167
0.721442885771543,-0.008932649552998684
0.7615230460921844,-0.02725847406874092
0.8016032064128256,0.0193357291498027
0.8416833667334669,-0.021595768404076045
0.8817635270541082,0.023635930226762386
0.9218436873747494,-0.0031486309939354577
0.9619238476953907,0.009194902133570663
1.002004008016032,0.012660042179287068
1.0420841683366733,0.04405999296862742
1.0821643286573146,-0.02248543216615156
1.122244488977956,0.007189664829644659
1.1623246492985972,0.032278502254060905
1.2024048096192383,0.005602821124985153
1.2424849699398797,0.03457964459956426
1.282565130260521,0.04151710757874276
1.3226452905811623,-0.012655582319759481
1.3627254509018036,-0.012829016595632695
1.4028056112224447,-0.011692084309876737
1.442885771543086,0.01637031182646668
1.4829659318637274,0.0006662922045651207
1.5230460921843687,0.03440217354098452
1.56312625250501,-0.025466812991230426
1.6032064128256511,0.04804000570155008
1.6432865731462925,0.03805408044263127
1.6833667334669338,0.06286642361260364
1.723446893787575,0.029388267884265157
1.7635270541082164,-0.012276093984252851
1.8036072144288577,0.050959545060560905
1.8436873747494988,0.009561076191667755
1.8837675350701402,0.03748149204724124
1.9238476953907815,0.053939391439646156
1.9639278557114228,0.04696672341699481
2.004008016032064,0.024162583155522353
2.0440881763527052,0.00976978311424893
2.0841683366733466,0.026035039427144593
